TREATMENT	4	10	12	46	2	1153368
PHYSICIAN	5	10	12	46	1	1155248
TREATMENT	6	10	12	46	2	1164280
VOTING	7	10	12	46	1	1165360
TREATMENT	8	10	12	46	2	1165088
PHYSICIAN	9	10	12	46	1	1166904
PATIENT	0	10	12	46	7	1167472
TREATMENT	1	10	13	50	3	1167752
SYMPTOM	2	10	13	50	2	1168344
PATIENT	3	10	13	50	7	1169376
PHYSICIAN	4	10	13	50	1	1171104
TREATMENT	5	10	13	50	3	1170592
SYMPTOM	6	10	13	50	5	1170592
VOTING	7	10	13	50	2	1171672
PATIENT	8	10	13	50	8	1172480
TREATMENT	9	10	13	50	4	1172208
SYMPTOM	0	10	13	50	5	1172208
SYMPTOM	1	10	14	52	3	1172736
PATIENT	2	10	14	52	8	1174360
VOTING	3	10	14	52	1	1175224
SYMPTOM	4	10	14	52	3	1174952
PATIENT	5	10	14	52	6	1176032
TREATMENT	6	10	14	52	4	1175760
TREATMENT	7	10	14	52	4	1175760
PATIENT	8	10	14	52	8	1176840
VOTING	9	10	14	52	1	1177648
SYMPTOM	0	10	14	52	4	1177424
VOTING	1	10	15	54	1	1178640
TREATMENT	2	10	15	54	3	1179184
VOTING	3	10	15	54	2	1180264
VOTING	4	10	15	54	2	1181072
VOTING	5	10	15	54	1	1181880
VOTING	6	10	15	54	2	1182720
PHYSICIAN	7	10	15	54	3	1184400
PHYSICIAN	8	10	15	54	1	1185776
SYMPTOM	9	10	15	54	4	1185192
TREATMENT	0	10	15	54	3	1185192
PATIENT	1	10	16	61	8	1187320
PATIENT	2	10	16	61	8	1189200
PHYSICIAN	3	10	16	61	1	1192312
SYMPTOM	4	10	16	61	2	1192232
PATIENT	5	10	16	61	5	1193264
PATIENT	6	10	16	61	6	1194072
TREATMENT	7	10	16	61	2	1194184
PHYSICIAN	8	10	16	61	1	1196040
TREATMENT	9	10	16	61	5	1195528
SYMPTOM	0	10	16	61	2	1195528
SYMPTOM	1	10	17	63	6	1195360
TREATMENT	2	10	17	63	6	1195632
VOTING	3	10	17	63	2	1196784
TREATMENT	4	10	17	63	3	1196512
SYMPTOM	5	10	17	63	3	1196512
PATIENT	6	10	17	63	6	1197272
PHYSICIAN	7	10	17	63	1	1198664
TREATMENT	8	10	17	63	3	1198152
PATIENT	9	10	17	63	7	1199232
TREATMENT	0	10	17	63	2	1198960
VOTING	1	10	18	65	1	1200440
SYMPTOM	2	10	18	65	2	1201112
SYMPTOM	3	10	18	65	2	1201112
TREATMENT	4	10	18	65	2	1201240
TREATMENT	5	10	18	65	2	1201240
PHYSICIAN	6	10	18	65	0	1203408
SYMPTOM	7	10	18	65	2	1202896
PATIENT	8	10	18	65	5	1204104
PATIENT	9	10	18	65	5	1204912
TREATMENT	0	10	18	65	4	1204640
TREATMENT	1	10	19	67	3	1205632
VOTING	2	10	19	67	2	1207632
SYMPTOM	3	10	19	67	3	1207680
PHYSICIAN	4	10	19	67	0	1210000
PATIENT	5	10	19	67	5	1210888
PATIENT	6	10	19	67	13	1211728
PATIENT	7	10	19	67	8	1212512
PATIENT	8	10	19	67	10	1213344
TREATMENT	9	10	19	67	4	1213080
VOTING	0	10	19	67	2	1214208
PHYSICIAN	1	10	20	70	1	1215840
PATIENT	2	10	20	70	6	1217432
SYMPTOM	3	10	20	70	3	1217152
PHYSICIAN	4	10	20	70	1	1218968
VOTING	5	10	20	70	1	1219536
PATIENT	6	10	20	70	5	1220344
TREATMENT	7	10	20	70	3	1220072
PATIENT	8	10	20	70	5	1221200
PHYSICIAN	9	10	20	70	2	1222696
SYMPTOM	0	10	20	70	5	1222184
VOTING	1	10	21	74	2	1223672
SYMPTOM	2	10	21	74	4	1224216
VOTING	3	10	21	74	1	1225296
PHYSICIAN	4	10	21	74	1	1227056
TREATMENT	5	10	21	74	3	1226544
SYMPTOM	6	10	21	74	2	1226592
SYMPTOM	7	10	21	74	3	1226544
SYMPTOM	8	10	21	74	2	1226544
PHYSICIAN	9	10	21	74	1	1228360
PATIENT	0	10	21	74	8	1228928
TREATMENT	1	10	22	78	3	1229064
PHYSICIAN	2	10	22	78	1	1231712
VOTING	3	10	22	78	1	1232280
VOTING	4	10	22	78	1	1233136
PHYSICIAN	5	10	22	78	2	1234632
VOTING	6	10	22	78	1	1235232
VOTING	7	10	22	78	1	1236040
SYMPTOM	8	10	22	78	2	1235768
PHYSICIAN	9	10	22	78	0	1237584
TREATMENT	0	10	22	78	2	1237072
PHYSICIAN	1	10	23	85	1	1239544
VOTING	2	10	23	85	2	1241040
VOTING	3	10	23	85	1	1241848
PATIENT	4	10	23	85	8	1242528
TREATMENT	5	10	23	85	6	1242128
TREATMENT	6	10	23	85	3	1242128
VOTING	7	10	23	85	1	1243208
TREATMENT	8	10	23	85	2	1242936
TREATMENT	9	10	23	85	3	1242936
PHYSICIAN	0	10	23	85	0	1245512
TREATMENT	1	10	24	90	2	1245280
TREATMENT	2	10	24	90	2	1245824
PATIENT	3	10	24	90	5	1246776
TREATMENT	4	10	24	90	2	1246504
SYMPTOM	5	10	24	90	3	1246248
VOTING	6	10	24	90	1	1247256
VOTING	7	10	24	90	1	1264208
TREATMENT	8	10	24	90	4	1263864
SYMPTOM	9	10	24	90	4	1263864
SYMPTOM	0	10	24	90	4	1263864
SYMPTOM	1	10	25	92	5	1264776
TREATMENT	2	10	25	92	5	1265576
PHYSICIAN	3	10	25	92	1	1267848
PATIENT	4	10	25	92	6	1268672
TREATMENT	5	10	25	92	2	1268400
VOTING	6	10	25	92	1	1269784
TREATMENT	7	10	25	92	4	1269464
SYMPTOM	8	10	25	92	4	1269464
VOTING	9	10	25	92	1	1270544
PHYSICIAN	0	10	25	92	1	1272088
TREATMENT	1	10	26	96	2	1271960
VOTING	2	10	26	96	1	1273640
PHYSICIAN	3	10	26	96	1	1275472
SYMPTOM	4	10	26	96	2	1275008
SYMPTOM	5	10	26	96	2	1274960
PHYSICIAN	6	10	26	96	1	1276776
SYMPTOM	7	10	26	96	2	1276264
SYMPTOM	8	10	26	96	3	1276264
SYMPTOM	9	10	26	96	2	1276264
PHYSICIAN	0	10	26	96	1	1278080
VOTING	1	10	27	100	1	1278928
PHYSICIAN	2	10	27	100	1	1281696
PHYSICIAN	3	10	27	100	1	1282904
PHYSICIAN	4	10	27	100	0	1284208
VOTING	5	10	27	100	1	1284808
PHYSICIAN	6	10	27	100	1	1286352
VOTING	7	10	27	100	2	1286920
PATIENT	8	10	27	100	15	1287760
PATIENT	9	10	27	100	10	1288576
PATIENT	0	10	27	100	10	1289384
VOTING	1	10	28	107	1	1290352
PATIENT	2	10	28	107	7	1291816
PHYSICIAN	3	10	28	107	0	1293576
TREATMENT	4	10	28	107	2	1292936
SYMPTOM	5	10	28	107	3	1292808
TREATMENT	6	10	28	107	2	1292816
SYMPTOM	7	10	28	107	2	1292816
SYMPTOM	8	10	28	107	2	1292816
SYMPTOM	9	10	28	107	2	1292816
TREATMENT	0	10	28	107	2	1292816
PHYSICIAN	1	10	29	109	1	1295192
PHYSICIAN	2	10	29	109	1	1297552
TREATMENT	3	10	29	109	3	1297336
TREATMENT	4	10	29	109	2	1297336
TREATMENT	5	10	29	109	3	1297336
TREATMENT	6	10	29	109	3	1297336
PATIENT	7	10	29	109	9	1298672
TREATMENT	8	10	29	109	2	1298400
VOTING	9	10	29	109	1	1299736
SYMPTOM	0	10	29	109	3	1299720
PHYSICIAN	1	10	30	112	1	1301496
PATIENT	2	10	30	112	9	1302992
SYMPTOM	3	10	30	112	3	1302592
SYMPTOM	4	10	30	112	2	1302592
VOTING	5	10	30	112	1	1303544
TREATMENT	6	10	30	112	2	1303144
TREATMENT	7	10	30	112	3	1303144
PHYSICIAN	8	10	30	112	1	1304960
TREATMENT	9	10	30	112	2	1304448
PATIENT	0	10	30	112	6	1305528
PHYSICIAN	1	10	31	115	1	1307320
PHYSICIAN	2	10	31	115	1	1309680
TREATMENT	3	10	31	115	3	1309168
SYMPTOM	4	10	31	115	2	1309168
PHYSICIAN	5	10	31	115	1	1310984
PHYSICIAN	6	10	31	115	1	1312288
VOTING	7	10	31	115	2	1312888
SYMPTOM	8	10	31	115	3	1312616
PHYSICIAN	9	10	31	115	1	1314432
PHYSICIAN	0	10	31	115	1	1315736
PATIENT	1	10	32	122	5	1318448
PHYSICIAN	2	10	32	122	1	1322064
VOTING	3	10	32	122	1	1323408
PHYSICIAN	4	10	32	122	1	1324952
VOTING	5	10	32	122	1	1325520
SYMPTOM	6	10	32	122	5	1326016
TREATMENT	7	10	32	122	4	1326784
TREATMENT	8	10	32	122	3	1326784
TREATMENT	9	10	32	122	2	1326784
PATIENT	0	10	32	122	6	1327864
SYMPTOM	1	10	33	126	3	1327048
PATIENT	2	10	33	126	5	1328288
TREATMENT	3	10	33	126	2	1327632
SYMPTOM	4	10	33	126	2	1327632
PHYSICIAN	5	10	33	126	1	1329568
TREATMENT	6	10	33	126	2	1329056
SYMPTOM	7	10	33	126	3	1329056
TREATMENT	8	10	33	126	3	1329056
TREATMENT	9	10	33	126	4	1329056
PHYSICIAN	0	10	33	126	1	1330872
PHYSICIAN	1	10	34	128	1	1331624
SYMPTOM	2	10	34	128	2	1331784
PHYSICIAN	3	10	34	128	1	1333600
TREATMENT	4	10	34	128	2	1332704
TREATMENT	5	10	34	128	2	1332704
VOTING	6	10	34	128	1	1333016
SYMPTOM	7	10	34	128	2	1332744
VOTING	8	10	34	128	1	1333824
TREATMENT	9	10	34	128	3	1333552
TREATMENT	0	10	34	128	2	1333552
TREATMENT	1	10	35	132	2	1335792
SYMPTOM	2	10	35	132	4	1337360
TREATMENT	3	10	35	132	2	1337360
SYMPTOM	4	10	35	132	3	1337360
PATIENT	5	10	35	132	5	1339080
PHYSICIAN	6	10	35	132	0	1342184
TREATMENT	7	10	35	132	3	1341672
TREATMENT	8	10	35	132	2	1341672
SYMPTOM	9	10	35	132	3	1341672
PATIENT	0	10	35	132	5	1342752
PHYSICIAN	1	10	36	133	0	1344376
VOTING	2	10	36	133	1	1347024
TREATMENT	3	10	36	133	2	1346752
PHYSICIAN	4	10	36	133	1	1348568
SYMPTOM	5	10	36	133	2	1348056
SYMPTOM	6	10	36	133	3	1348056
TREATMENT	7	10	36	133	2	1348056
SYMPTOM	8	10	36	133	3	1348056
SYMPTOM	9	10	36	133	2	1348056
TREATMENT	0	10	36	133	2	1348056
TREATMENT	1	10	37	136	4	1348224
TREATMENT	2	10	37	136	2	1348768
PHYSICIAN	3	10	37	136	1	1351144
VOTING	4	10	37	136	1	1351712
PHYSICIAN	5	10	37	136	1	1353256
SYMPTOM	6	10	37	136	3	1352744
VOTING	7	10	37	136	1	1353824
TREATMENT	8	10	37	136	4	1353552
SYMPTOM	9	10	37	136	6	1353552
PHYSICIAN	0	10	37	136	1	1355400
VOTING	1	10	38	141	2	1355040
SYMPTOM	2	10	38	141	2	1354816
PHYSICIAN	3	10	38	141	0	1356392
PHYSICIAN	4	10	38	141	0	1357696
SYMPTOM	5	10	38	141	2	1357184
PHYSICIAN	6	10	38	141	1	1359000
SYMPTOM	7	10	38	141	3	1358488
SYMPTOM	8	10	38	141	2	1358488
PATIENT	9	10	38	141	6	1358800
VOTING	0	10	38	141	1	1359640
PHYSICIAN	1	10	39	146	1	1361504
PHYSICIAN	2	10	39	146	1	1363864
SYMPTOM	3	10	39	146	2	1363352
PATIENT	4	10	39	146	6	1364432
PHYSICIAN	5	10	39	146	1	1365976
PHYSICIAN	6	10	39	146	1	1367280
PHYSICIAN	7	10	39	146	1	1368616
PHYSICIAN	8	10	39	146	1	1369920
SYMPTOM	9	10	39	146	2	1369408
SYMPTOM	0	10	39	146	2	1369408
PATIENT	1	10	40	152	5	1371856
VOTING	2	10	40	152	0	1373792
PATIENT	3	10	40	152	7	1374600
VOTING	4	10	40	152	1	1375408
VOTING	5	10	40	152	1	1376216
PHYSICIAN	6	10	40	152	0	1378440
TREATMENT	7	10	40	152	2	1377344
SYMPTOM	8	10	40	152	2	1377600
TREATMENT	9	10	40	152	2	1377600
TREATMENT	0	10	40	152	2	1377600
PATIENT	1	10	41	156	8	1377824
VOTING	2	10	41	156	3	1379248
VOTING	3	10	41	156	1	1380056
SYMPTOM	4	10	41	156	4	1379528
PATIENT	5	10	41	156	9	1380608
PATIENT	6	10	41	156	5	1381416
SYMPTOM	7	10	41	156	2	1381144
TREATMENT	8	10	41	156	4	1380888
TREATMENT	9	10	41	156	2	1380888
SYMPTOM	0	10	41	156	3	1380888
VOTING	1	10	42	158	1	1383688
SYMPTOM	2	10	42	158	2	1385000
PATIENT	3	10	42	158	6	1386848
SYMPTOM	4	10	42	158	2	1386576
PATIENT	5	10	42	158	6	1387656
TREATMENT	6	10	42	158	2	1388152
SYMPTOM	7	10	42	158	2	1388152
SYMPTOM	8	10	42	158	2	1388152
VOTING	9	10	42	158	1	1389232
PHYSICIAN	0	10	42	158	1	1391896
TREATMENT	1	10	43	161	2	1391304
VOTING	2	10	43	161	1	1392984
SYMPTOM	3	10	43	161	3	1392712
VOTING	4	10	43	161	1	1393792
SYMPTOM	5	10	43	161	3	1393520
VOTING	6	10	43	161	1	1394600
TREATMENT	7	10	43	161	3	1394328
PHYSICIAN	8	10	43	161	1	1396760
PHYSICIAN	9	10	43	161	1	1398096
TREATMENT	0	10	43	161	2	1397584
TREATMENT	1	10	44	166	2	1398648
PHYSICIAN	2	10	44	166	1	1402208
PATIENT	3	10	44	166	7	1403288
SYMPTOM	4	10	44	166	2	1403528
SYMPTOM	5	10	44	166	2	1403528
PHYSICIAN	6	10	44	166	1	1421416
PHYSICIAN	7	10	44	166	1	1422720
PHYSICIAN	8	10	44	166	1	1424024
PHYSICIAN	9	10	44	166	1	1425360
SYMPTOM	0	10	44	166	2	1424848
TREATMENT	1	10	45	171	2	1425256
SYMPTOM	2	10	45	171	3	1425800
TREATMENT	3	10	45	171	2	1425800
PHYSICIAN	4	10	45	171	1	1428344
VOTING	5	10	45	171	1	1429424
TREATMENT	6	10	45	171	4	1429152
SYMPTOM	7	10	45	171	5	1429152
TREATMENT	8	10	45	171	5	1429152
TREATMENT	9	10	45	171	3	1429152
TREATMENT	0	10	45	171	4	1429152
TREATMENT	1	10	46	173	2	1427984
VOTING	2	10	46	173	1	1429152
VOTING	3	10	46	173	1	1429960
TREATMENT	4	10	46	173	3	1429688
PHYSICIAN	5	10	46	173	1	1431672
PATIENT	6	10	46	173	6	1431728
PATIENT	7	10	46	173	5	1432536
PHYSICIAN	8	10	46	173	0	1434080
PHYSICIAN	9	10	46	173	1	1435416
PATIENT	0	10	46	173	8	1435984
VOTING	1	10	47	178	2	1437736
TREATMENT	2	10	47	178	5	1438792
PATIENT	3	10	47	178	10	1440416
VOTING	4	10	47	178	1	1441224
PHYSICIAN	5	10	47	178	0	1443984
VOTING	6	10	47	178	1	1444552
TREATMENT	7	10	47	178	2	1444280
TREATMENT	8	10	47	178	3	1444280
VOTING	9	10	47	178	1	1445392
PHYSICIAN	0	10	47	178	1	1446936
PATIENT	1	10	48	184	6	1445072
SYMPTOM	2	10	48	184	2	1444592
SYMPTOM	3	10	48	184	2	1444592
PHYSICIAN	4	10	48	184	1	1446160
TREATMENT	5	10	48	184	2	1444624
VOTING	6	10	48	184	2	1444680
PATIENT	7	10	48	184	7	1445488
SYMPTOM	8	10	48	184	2	1445216
PHYSICIAN	9	10	48	184	1	1447032
PHYSICIAN	0	10	48	184	1	1448336
PATIENT	1	10	49	188	5	1450744
VOTING	2	10	49	188	1	1453448
SYMPTOM	3	10	49	188	2	1454200
SYMPTOM	4	10	49	188	3	1454200
PHYSICIAN	5	10	49	188	0	1457784
SYMPTOM	6	10	49	188	2	1457272
PATIENT	7	10	49	188	5	1458352
SYMPTOM	8	10	49	188	3	1458080
SYMPTOM	9	10	49	188	2	1458080
PATIENT	0	10	49	188	6	1459160
VOTING	1	10	50	190	1	1458512
PHYSICIAN	2	10	50	190	5	1461112
PHYSICIAN	3	10	50	190	1	1462416
SYMPTOM	4	10	50	190	3	1461392
VOTING	5	10	50	190	2	1462472
VOTING	6	10	50	190	1	1463312
PATIENT	7	10	50	190	7	1463608
SYMPTOM	8	10	50	190	3	1463336
VOTING	9	10	50	190	1	1464416
VOTING	0	10	50	190	2	1465224
PHYSICIAN	1	10	51	197	1	1466504
PHYSICIAN	2	10	51	197	1	1468864
SYMPTOM	3	10	51	197	2	1468096
PATIENT	4	10	51	197	6	1468920
PHYSICIAN	5	10	51	197	0	1470464
SYMPTOM	6	10	51	197	2	1469952
PHYSICIAN	7	10	51	197	0	1471768
SYMPTOM	8	10	51	197	3	1471256
VOTING	9	10	51	197	1	1472112
PHYSICIAN	0	10	51	197	1	1473656
PHYSICIAN	1	10	52	203	1	1475296
TREATMENT	2	10	52	203	2	1475968
VOTING	3	10	52	203	1	1476920
VOTING	4	10	52	203	1	1477728
PHYSICIAN	5	10	52	203	0	1479272
VOTING	6	10	52	203	1	1479872
VOTING	7	10	52	203	1	1480680
SYMPTOM	8	10	52	203	2	1480280
SYMPTOM	9	10	52	203	3	1480280
TREATMENT	0	10	52	203	2	1480280
TREATMENT	1	10	53	209	2	1482944
VOTING	2	10	53	209	1	1486032
SYMPTOM	3	10	53	209	2	1487168
SYMPTOM	4	10	53	209	2	1487168
PATIENT	5	10	53	209	6	1489528
PATIENT	6	10	53	209	5	1490336
TREATMENT	7	10	53	209	2	1490064
PHYSICIAN	8	10	53	209	0	1494112
PHYSICIAN	9	10	53	209	1	1495416
SYMPTOM	0	10	53	209	3	1494904
SYMPTOM	1	10	54	212	5	1493200
TREATMENT	2	10	54	212	5	1492976
SYMPTOM	3	10	54	212	4	1492976
PHYSICIAN	4	10	54	212	2	1494920
PHYSICIAN	5	10	54	212	1	1496224
PATIENT	6	10	54	212	6	1496024
PATIENT	7	10	54	212	8	1496832
PATIENT	8	10	54	212	6	1497640
TREATMENT	9	10	54	212	2	1497368
TREATMENT	0	10	54	212	4	1497368
TREATMENT	1	10	55	214	3	1496672
TREATMENT	2	10	55	214	2	1497216
SYMPTOM	3	10	55	214	4	1496960
SYMPTOM	4	10	55	214	2	1496960
PATIENT	5	10	55	214	9	1497784
TREATMENT	6	10	55	214	4	1497512
PHYSICIAN	7	10	55	214	0	1499984
PHYSICIAN	8	10	55	214	3	1501288
TREATMENT	9	10	55	214	3	1500776
PHYSICIAN	0	10	55	214	1	1502592
VOTING	1	10	56	217	1	1501848
SYMPTOM	2	10	56	217	2	1502392
PHYSICIAN	3	10	56	217	1	1505088
PATIENT	4	10	56	217	5	1505656
PATIENT	5	10	56	217	7	1506464
PHYSICIAN	6	10	56	217	0	1508008
PATIENT	7	10	56	217	5	1508576
PHYSICIAN	8	10	56	217	1	1510120
PHYSICIAN	9	10	56	217	1	1511456
VOTING	0	10	56	217	1	1512024
PATIENT	1	10	57	223	5	1514640
PHYSICIAN	2	10	57	223	1	1518992
TREATMENT	3	10	57	223	2	1519504
PATIENT	4	10	57	223	5	1520584
TREATMENT	5	10	57	223	3	1520312
TREATMENT	6	10	57	223	2	1520312
VOTING	7	10	57	223	1	1522416
VOTING	8	10	57	223	1	1523224
VOTING	9	10	57	223	1	1524032
SYMPTOM	0	10	57	223	2	1524784
TREATMENT	1	10	58	227	3	1523376
SYMPTOM	2	10	58	227	2	1523408
PHYSICIAN	3	10	58	227	2	1525688
PATIENT	4	10	58	227	9	1525744
PHYSICIAN	5	10	58	227	1	1527288
VOTING	6	10	58	227	1	1527344
PHYSICIAN	7	10	58	227	1	1528888
PHYSICIAN	8	10	58	227	1	1530224
PATIENT	9	10	58	227	6	1530792
SYMPTOM	0	10	58	227	2	1530520
PHYSICIAN	1	10	59	232	1	1532856
TREATMENT	2	10	59	232	2	1533400
TREATMENT	3	10	59	232	3	1533400
PHYSICIAN	4	10	59	232	1	1535216
SYMPTOM	5	10	59	232	2	1534704
VOTING	6	10	59	232	1	1535784
TREATMENT	7	10	59	232	3	1535512
PATIENT	8	10	59	232	5	1536592
SYMPTOM	9	10	59	232	5	1536320
VOTING	0	10	59	232	1	1537400
PHYSICIAN	1	10	60	236	2	1538616
PATIENT	2	10	60	236	5	1539984
PHYSICIAN	3	10	60	236	2	1541528
TREATMENT	4	10	60	236	5	1540760
PHYSICIAN	5	10	60	236	1	1542576
TREATMENT	6	10	60	236	2	1542064
PHYSICIAN	7	10	60	236	0	1543880
TREATMENT	8	10	60	236	2	1543368
PATIENT	9	10	60	236	6	1544448
SYMPTOM	0	10	60	236	2	1543920
TREATMENT	1	10	61	240	2	1543352
PATIENT	2	10	61	240	6	1544720
PATIENT	3	10	61	240	5	1545528
VOTING	4	10	61	240	1	1545880
TREATMENT	5	10	61	240	2	1545608
PATIENT	6	10	61	240	5	1546688
TREATMENT	7	10	61	240	3	1546416
SYMPTOM	8	10	61	240	2	1546160
PATIENT	9	10	61	240	7	1547240
PATIENT	0	10	61	240	5	1548048
PHYSICIAN	1	10	62	241	2	1550280
PHYSICIAN	2	10	62	241	1	1552640
SYMPTOM	3	10	62	241	3	1552128
TREATMENT	4	10	62	241	2	1552128
VOTING	5	10	62	241	2	1553208
VOTING	6	10	62	241	1	1554016
TREATMENT	7	10	62	241	2	1553744
TREATMENT	8	10	62	241	3	1553744
TREATMENT	9	10	62	241	4	1553744
TREATMENT	0	10	62	241	2	1553744
VOTING	1	10	63	245	1	1554264
TREATMENT	2	10	63	245	4	1554808
PHYSICIAN	3	10	63	245	2	1557640
VOTING	4	10	63	245	1	1558208
SYMPTOM	5	10	63	245	5	1557936
PHYSICIAN	6	10	63	245	1	1559752
SYMPTOM	7	10	63	245	2	1559240
TREATMENT	8	10	63	245	2	1559240
PHYSICIAN	9	10	63	245	1	1561088
SYMPTOM	0	10	63	245	3	1560576
VOTING	1	10	64	250	1	1563256
TREATMENT	2	10	64	250	2	1564312
VOTING	3	10	64	250	1	1565392
SYMPTOM	4	10	64	250	3	1565632
PATIENT	5	10	64	250	7	1567224
SYMPTOM	6	10	64	250	2	1566952
PHYSICIAN	7	10	64	250	1	1570320
SYMPTOM	8	10	64	250	2	1585880
TREATMENT	9	10	64	250	2	1585880
TREATMENT	0	10	64	250	2	1585880
TREATMENT	1	10	65	253	2	1584344
SYMPTOM	2	10	65	253	2	1584376
PHYSICIAN	3	10	65	253	1	1586784
PATIENT	4	10	65	253	8	1586840
SYMPTOM	5	10	65	253	3	1586568
VOTING	6	10	65	253	2	1587136
SYMPTOM	7	10	65	253	8	1586864
SYMPTOM	8	10	65	253	2	1586864
SYMPTOM	9	10	65	253	2	1586864
PATIENT	0	10	65	253	6	1587944
VOTING	1	10	66	255	1	1588016
SYMPTOM	2	10	66	255	2	1588560
PHYSICIAN	3	10	66	255	0	1591432
SYMPTOM	4	10	66	255	3	1590920
SYMPTOM	5	10	66	255	2	1590920
PHYSICIAN	6	10	66	255	0	1592736
PHYSICIAN	7	10	66	255	1	1594040
PATIENT	8	10	66	255	5	1594608
PATIENT	9	10	66	255	5	1595416
TREATMENT	0	10	66	255	3	1595144
SYMPTOM	1	10	67	259	2	1598968
VOTING	2	10	67	259	2	1602696
SYMPTOM	3	10	67	259	4	1602424
