PATIENT	4	100	3	45	8	1143816
PHYSICIAN	5	100	3	45	2	1145360
VOTING	6	100	3	45	2	1145928
SYMPTOM	7	100	3	45	4	1146808
TREATMENT	8	100	3	45	4	1146808
VOTING	9	100	3	45	1	1147968
PATIENT	10	100	3	45	11	1148792
VOTING	11	100	3	45	1	1149640
TREATMENT	12	100	3	45	4	1149400
TREATMENT	13	100	3	45	4	1149400
SYMPTOM	14	100	3	45	3	1149432
SYMPTOM	15	100	3	45	2	1149680
PATIENT	16	100	3	45	5	1150728
PATIENT	17	100	3	45	7	1150776
PATIENT	18	100	3	45	6	1149920
VOTING	19	100	3	45	1	1150728
SYMPTOM	20	100	3	45	3	1150456
PATIENT	21	100	3	45	9	1151536
VOTING	22	100	3	45	2	1151584
SYMPTOM	23	100	3	45	4	1150456
VOTING	24	100	3	45	2	1151600
PHYSICIAN	25	100	3	45	1	1162856
SYMPTOM	26	100	3	45	4	1162248
PATIENT	27	100	3	45	5	1162520
PATIENT	28	100	3	45	11	1163360
SYMPTOM	29	100	3	45	4	1163088
SYMPTOM	30	100	3	45	4	1163088
PATIENT	31	100	3	45	10	1164168
PATIENT	32	100	3	45	27	1164216
PHYSICIAN	33	100	3	45	5	1164168
VOTING	34	100	3	45	4	1164664
PATIENT	35	100	3	45	16	1165472
VOTING	36	100	3	45	2	1166280
PHYSICIAN	37	100	3	45	3	1167824
PHYSICIAN	38	100	3	45	1	1169128
VOTING	39	100	3	45	3	1169696
PATIENT	40	100	3	45	16	1170504
TREATMENT	41	100	3	45	4	1170360
TREATMENT	42	100	3	45	3	1168616
TREATMENT	43	100	3	45	3	1168616
SYMPTOM	44	100	3	45	4	1168656
PATIENT	45	100	3	45	12	1168928
VOTING	46	100	3	45	2	1169864
PATIENT	47	100	3	45	18	1170672
SYMPTOM	48	100	3	45	7	1170400
SYMPTOM	49	100	3	45	8	1170472
VOTING	50	100	3	45	1	1171480
PHYSICIAN	51	100	3	45	1	1171968
TREATMENT	52	100	3	45	3	1172512
VOTING	53	100	3	45	1	1173592
PATIENT	54	100	3	45	14	1174400
TREATMENT	55	100	3	45	6	1174184
PHYSICIAN	56	100	3	45	2	1174328
PATIENT	57	100	3	45	5	1174104
SYMPTOM	58	100	3	45	2	1173784
PHYSICIAN	59	100	3	45	1	1175600
PATIENT	60	100	3	45	6	1176168
TREATMENT	61	100	3	45	5	1175896
TREATMENT	62	100	3	45	2	1175896
SYMPTOM	63	100	3	45	3	1175896
PHYSICIAN	64	100	3	45	1	1176760
VOTING	65	100	3	45	2	1178432
SYMPTOM	66	100	3	45	2	1178112
TREATMENT	67	100	3	45	4	1178112
TREATMENT	68	100	3	45	3	1178112
PATIENT	69	100	3	45	6	1179192
VOTING	70	100	3	45	3	1179240
PHYSICIAN	71	100	3	45	2	1179928
PATIENT	72	100	3	45	15	1179720
PATIENT	73	100	3	45	14	1180576
TREATMENT	74	100	3	45	7	1180256
PATIENT	75	100	3	45	14	1181336
VOTING	76	100	3	45	3	1181384
PATIENT	77	100	3	45	22	1180528
PHYSICIAN	78	100	3	45	2	1181576
TREATMENT	79	100	3	45	7	1182120
PATIENT	80	100	3	45	24	1183248
TREATMENT	81	100	3	45	5	1182928
SYMPTOM	82	100	3	45	5	1182928
SYMPTOM	83	100	3	45	8	1182928
VOTING	84	100	3	45	2	1184008
SYMPTOM	85	100	3	45	6	1183736
SYMPTOM	86	100	3	45	7	1183736
TREATMENT	87	100	3	45	8	1183736
SYMPTOM	88	100	3	45	10	1183840
PATIENT	89	100	3	45	17	1184848
PATIENT	90	100	3	45	18	1184896
SYMPTOM	91	100	3	45	7	1182928
TREATMENT	92	100	3	45	5	1182928
VOTING	93	100	3	45	1	1184008
TREATMENT	94	100	3	45	2	1183736
SYMPTOM	95	100	3	45	3	1183744
VOTING	96	100	3	45	3	1184872
SYMPTOM	97	100	3	45	4	1184552
TREATMENT	98	100	3	45	4	1184552
SYMPTOM	99	100	3	45	13	1184584
SYMPTOM	0	100	3	45	5	1184520
PATIENT	1	100	4	76	12	1190552
SYMPTOM	2	100	4	76	3	1192088
PATIENT	3	100	4	76	5	1193136
VOTING	4	100	4	76	2	1193696
SYMPTOM	5	100	4	76	2	1192568
VOTING	6	100	4	76	2	1193696
PHYSICIAN	7	100	4	76	0	1195912
PATIENT	8	100	4	76	7	1195672
PHYSICIAN	9	100	4	76	1	1197216
SYMPTOM	10	100	4	76	5	1196736
VOTING	11	100	4	76	2	1197888
PHYSICIAN	12	100	4	76	4	1199464
PATIENT	13	100	4	76	12	1200096
VOTING	14	100	4	76	3	1200960
VOTING	15	100	4	76	2	1201720
VOTING	16	100	4	76	2	1202592
VOTING	17	100	4	76	2	1202584
VOTING	18	100	4	76	4	1203392
TREATMENT	19	100	4	76	5	1204928
PHYSICIAN	20	100	4	76	1	1206744
PATIENT	21	100	4	76	7	1207328
SYMPTOM	22	100	4	76	5	1207064
PHYSICIAN	23	100	4	76	1	1207816
PHYSICIAN	24	100	4	76	2	1209120
PATIENT	25	100	4	76	17	1208912
SYMPTOM	26	100	4	76	9	1208640
PATIENT	27	100	4	76	14	1209720
SYMPTOM	28	100	4	76	4	1209448
SYMPTOM	29	100	4	76	5	1209520
PATIENT	30	100	4	76	14	1210528
PATIENT	31	100	4	76	13	1210576
VOTING	32	100	4	76	2	1209720
TREATMENT	33	100	4	76	15	1209480
SYMPTOM	34	100	4	76	6	1209480
VOTING	35	100	4	76	5	1210560
SYMPTOM	36	100	4	76	6	1210288
TREATMENT	37	100	4	76	22	1210360
SYMPTOM	38	100	4	76	5	1210288
PHYSICIAN	39	100	4	76	1	1212232
SYMPTOM	40	100	4	76	2	1211720
SYMPTOM	41	100	4	76	3	1211720
PHYSICIAN	42	100	4	76	1	1213536
SYMPTOM	43	100	4	76	3	1213024
SYMPTOM	44	100	4	76	6	1213024
PATIENT	45	100	4	76	7	1214072
TREATMENT	46	100	4	76	3	1213840
PHYSICIAN	47	100	4	76	1	1215584
PHYSICIAN	48	100	4	76	1	1216888
SYMPTOM	49	100	4	76	3	1216376
VOTING	50	100	4	76	1	1216640
PHYSICIAN	51	100	4	76	1	1219000
SYMPTOM	52	100	4	76	4	1218488
VOTING	53	100	4	76	1	1218752
TREATMENT	54	100	4	76	3	1219368
TREATMENT	55	100	4	76	5	1219296
SYMPTOM	56	100	4	76	2	1219296
SYMPTOM	57	100	4	76	2	1235368
PHYSICIAN	58	100	4	76	1	1237184
SYMPTOM	59	100	4	76	2	1236672
VOTING	60	100	4	76	2	1237752
SYMPTOM	61	100	4	76	4	1237480
PATIENT	62	100	4	76	8	1238608
SYMPTOM	63	100	4	76	2	1238344
SYMPTOM	64	100	4	76	3	1236672
TREATMENT	65	100	4	76	5	1236672
VOTING	66	100	4	76	1	1237752
SYMPTOM	67	100	4	76	3	1237480
TREATMENT	68	100	4	76	3	1237480
VOTING	69	100	4	76	1	1238560
PATIENT	70	100	4	76	6	1238560
TREATMENT	71	100	4	76	4	1238360
PHYSICIAN	72	100	4	76	2	1240104
VOTING	73	100	4	76	1	1240672
VOTING	74	100	4	76	2	1241480
TREATMENT	75	100	4	76	5	1241208
PHYSICIAN	76	100	4	76	1	1243024
PHYSICIAN	77	100	4	76	1	1244328
TREATMENT	78	100	4	76	2	1243816
VOTING	79	100	4	76	1	1245152
SYMPTOM	80	100	4	76	2	1244952
TREATMENT	81	100	4	76	5	1244880
PATIENT	82	100	4	76	5	1245960
PHYSICIAN	83	100	4	76	1	1247504
VOTING	84	100	4	76	1	1248072
PHYSICIAN	85	100	4	76	1	1249616
TREATMENT	86	100	4	76	2	1249104
PHYSICIAN	87	100	4	76	1	1250920
PHYSICIAN	88	100	4	76	2	1252296
PATIENT	89	100	4	76	8	1252792
PATIENT	90	100	4	76	6	1253656
VOTING	91	100	4	76	1	1251984
PATIENT	92	100	4	76	8	1252792
PHYSICIAN	93	100	4	76	6	1254336
PHYSICIAN	94	100	4	76	1	1255640
VOTING	95	100	4	76	1	1256256
PATIENT	96	100	4	76	7	1257016
TREATMENT	97	100	4	76	4	1256800
VOTING	98	100	4	76	1	1256208
PHYSICIAN	99	100	4	76	1	1257752
PATIENT	0	100	4	76	6	1257480
SYMPTOM	1	100	5	120	2	1264800
SYMPTOM	2	100	5	120	3	1265344
PHYSICIAN	3	100	5	120	0	1267888
PATIENT	4	100	5	120	5	1268728
TREATMENT	5	100	5	120	4	1268976
PHYSICIAN	6	100	5	120	2	1270792
VOTING	7	100	5	120	2	1271600
VOTING	8	100	5	120	1	1272408
VOTING	9	100	5	120	1	1273296
PATIENT	10	100	5	120	9	1274088
TREATMENT	11	100	5	120	4	1273904
PHYSICIAN	12	100	5	120	1	1274080
PHYSICIAN	13	100	5	120	1	1275384
VOTING	14	100	5	120	1	1275808
TREATMENT	15	100	5	120	4	1275472
TREATMENT	16	100	5	120	2	1275472
PATIENT	17	100	5	120	7	1275744
SYMPTOM	18	100	5	120	3	1275576
SYMPTOM	19	100	5	120	3	1275504
VOTING	20	100	5	120	1	1276648
VOTING	21	100	5	120	1	1277456
SYMPTOM	22	100	5	120	5	1277184
PATIENT	23	100	5	120	14	1278296
SYMPTOM	24	100	5	120	3	1278024
PATIENT	25	100	5	120	5	1279072
PHYSICIAN	26	100	5	120	2	1280744
VOTING	27	100	5	120	1	1279568
SYMPTOM	28	100	5	120	2	1279296
PHYSICIAN	29	100	5	120	16	1281144
PATIENT	30	100	5	120	30	1280944
SYMPTOM	31	100	5	120	5	1280672
PHYSICIAN	32	100	5	120	1	1282456
PATIENT	33	100	5	120	13	1283016
TREATMENT	34	100	5	120	8	1282744
VOTING	35	100	5	120	2	1283872
VOTING	36	100	5	120	1	1284632
PHYSICIAN	37	100	5	120	1	1286304
VOTING	38	100	5	120	1	1286872
PATIENT	39	100	5	120	9	1287648
VOTING	40	100	5	120	1	1288512
TREATMENT	41	100	5	120	4	1286568
PHYSICIAN	42	100	5	120	1	1288384
PHYSICIAN	43	100	5	120	1	1289760
VOTING	44	100	5	120	1	1290256
SYMPTOM	45	100	5	120	3	1289984
VOTING	46	100	5	120	2	1291064
PATIENT	47	100	5	120	21	1291096
PHYSICIAN	48	100	5	120	1	1292640
SYMPTOM	49	100	5	120	4	1292128
PATIENT	50	100	5	120	6	1293176
PHYSICIAN	51	100	5	120	2	1294720
SYMPTOM	52	100	5	120	3	1294280
PATIENT	53	100	5	120	6	1295288
PHYSICIAN	54	100	5	120	4	1296888
PATIENT	55	100	5	120	13	1295008
PHYSICIAN	56	100	5	120	3	1296552
PATIENT	57	100	5	120	15	1297120
TREATMENT	58	100	5	120	3	1296848
VOTING	59	100	5	120	1	1297112
TREATMENT	60	100	5	120	3	1297728
PHYSICIAN	61	100	5	120	1	1299472
PATIENT	62	100	5	120	5	1300008
VOTING	63	100	5	120	1	1300056
TREATMENT	64	100	5	120	3	1298928
TREATMENT	65	100	5	120	3	1298928
PATIENT	66	100	5	120	8	1299200
VOTING	67	100	5	120	1	1300008
TREATMENT	68	100	5	120	4	1299808
VOTING	69	100	5	120	1	1300816
TREATMENT	70	100	5	120	3	1300544
TREATMENT	71	100	5	120	2	1300544
PATIENT	72	100	5	120	7	1301624
PATIENT	73	100	5	120	8	1302432
SYMPTOM	74	100	5	120	3	1302216
PATIENT	75	100	5	120	8	1300816
VOTING	76	100	5	120	1	1301952
TREATMENT	77	100	5	120	3	1301608
PATIENT	78	100	5	120	8	1302688
VOTING	79	100	5	120	1	1302680
TREATMENT	80	100	5	120	2	1303224
VOTING	81	100	5	120	1	1303488
SYMPTOM	82	100	5	120	4	1304032
VOTING	83	100	5	120	1	1304296
SYMPTOM	84	100	5	120	2	1304912
PATIENT	85	100	5	120	6	1305920
PHYSICIAN	86	100	5	120	1	1307520
VOTING	87	100	5	120	1	1306416
PHYSICIAN	88	100	5	120	2	1307960
PATIENT	89	100	5	120	17	1307752
VOTING	90	100	5	120	3	1308560
TREATMENT	91	100	5	120	6	1308288
SYMPTOM	92	100	5	120	3	1308360
PHYSICIAN	93	100	5	120	1	1310104
VOTING	94	100	5	120	1	1310672
SYMPTOM	95	100	5	120	3	1310400
PATIENT	96	100	5	120	7	1311448
PHYSICIAN	97	100	5	120	2	1312992
TREATMENT	98	100	5	120	5	1312480
PATIENT	99	100	5	120	6	1313560
PATIENT	0	100	5	120	5	1314440
VOTING	1	100	6	163	1	1318112
SYMPTOM	2	100	6	163	4	1318584
PATIENT	3	100	6	163	7	1319648
PATIENT	4	100	6	163	9	1320456
VOTING	5	100	6	163	1	1320504
SYMPTOM	6	100	6	163	4	1319376
PATIENT	7	100	6	163	5	1319648
TREATMENT	8	100	6	163	3	1319312
SYMPTOM	9	100	6	163	3	1319384
PATIENT	10	100	6	163	8	1320424
TREATMENT	11	100	6	163	3	1320184
PHYSICIAN	12	100	6	163	1	1322568
SYMPTOM	13	100	6	163	2	1322088
PATIENT	14	100	6	163	7	1323168
SYMPTOM	15	100	6	163	3	1322952
TREATMENT	16	100	6	163	3	1321280
PATIENT	17	100	6	163	8	1321552
PATIENT	18	100	6	163	12	1322440
PATIENT	19	100	6	163	7	1323168
TREATMENT	20	100	6	163	2	1322952
TREATMENT	21	100	6	163	3	1321280
SYMPTOM	22	100	6	163	2	1321280
PATIENT	23	100	6	163	5	1321552
PHYSICIAN	24	100	6	163	1	1323096
VOTING	25	100	6	163	2	1323728
SYMPTOM	26	100	6	163	4	1323464
PATIENT	27	100	6	163	93	1324624
TREATMENT	28	100	6	163	9	1324304
VOTING	29	100	6	163	4	1324568
PHYSICIAN	30	100	6	163	5	1326928
VOTING	31	100	6	163	1	1326680
PHYSICIAN	32	100	6	163	1	1329104
VOTING	33	100	6	163	5	1328856
TREATMENT	34	100	6	163	4	1329400
TREATMENT	35	100	6	163	3	1329472
PHYSICIAN	36	100	6	163	0	1331216
TREATMENT	37	100	6	163	3	1330704
SYMPTOM	38	100	6	163	3	1330704
SYMPTOM	39	100	6	163	3	1330704
TREATMENT	40	100	6	163	2	1330704
VOTING	41	100	6	163	2	1330968
TREATMENT	42	100	6	163	6	1331512
PATIENT	43	100	6	163	15	1332640
VOTING	44	100	6	163	2	1332640
TREATMENT	45	100	6	163	4	1331512
TREATMENT	46	100	6	163	2	1331512
VOTING	47	100	6	163	1	1332592
SYMPTOM	48	100	6	163	3	1332320
PATIENT	49	100	6	163	6	1332560
PATIENT	50	100	6	163	8	1333368
PHYSICIAN	51	100	6	163	2	1334912
SYMPTOM	52	100	6	163	4	1334472
PATIENT	53	100	6	163	6	1335480
VOTING	54	100	6	163	1	1335528
VOTING	55	100	6	163	2	1335608
PATIENT	56	100	6	163	10	1335640
PATIENT	57	100	6	163	9	1336416
PATIENT	58	100	6	163	6	1337224
PATIENT	59	100	6	163	5	1338088
PHYSICIAN	60	100	6	163	2	1337224
TREATMENT	61	100	6	163	3	1336640
VOTING	62	100	6	163	1	1337720
TREATMENT	63	100	6	163	4	1337448
SYMPTOM	64	100	6	163	3	1337448
PATIENT	65	100	6	163	7	1338528
TREATMENT	66	100	6	163	5	1338256
PATIENT	67	100	6	163	5	1339336
PHYSICIAN	68	100	6	163	1	1339920
SYMPTOM	69	100	6	163	3	1338792
TREATMENT	70	100	6	163	2	1338792
VOTING	71	100	6	163	1	1339872
TREATMENT	72	100	6	163	5	1339600
SYMPTOM	73	100	6	163	3	1339600
SYMPTOM	74	100	6	163	2	1339600
SYMPTOM	75	100	6	163	4	1339600
VOTING	76	100	6	163	1	1340680
TREATMENT	77	100	6	163	8	1340480
TREATMENT	78	100	6	163	4	1340408
SYMPTOM	79	100	6	163	8	1340408
TREATMENT	80	100	6	163	11	1340440
SYMPTOM	81	100	6	163	6	1356520
TREATMENT	82	100	6	163	8	1356488
PHYSICIAN	83	100	6	163	1	1358296
TREATMENT	84	100	6	163	4	1357784
VOTING	85	100	6	163	1	1358864
PATIENT	86	100	6	163	8	1358864
VOTING	87	100	6	163	1	1359720
PHYSICIAN	88	100	6	163	1	1361216
TREATMENT	89	100	6	163	2	1360704
PATIENT	90	100	6	163	9	1361784
VOTING	91	100	6	163	1	1361776
PATIENT	92	100	6	163	6	1363400
TREATMENT	93	100	6	163	3	1363184
TREATMENT	94	100	6	163	2	1361512
PHYSICIAN	95	100	6	163	1	1363328
VOTING	96	100	6	163	2	1363944
VOTING	97	100	6	163	1	1364704
TREATMENT	98	100	6	163	4	1364432
TREATMENT	99	100	6	163	2	1364432
PHYSICIAN	0	100	6	163	1	1366216
PHYSICIAN	1	100	7	194	2	1375480
VOTING	2	100	7	194	1	1378048
VOTING	3	100	7	194	1	1378848
VOTING	4	100	7	194	1	1379656
TREATMENT	5	100	7	194	3	1381304
SYMPTOM	6	100	7	194	3	1383224
VOTING	7	100	7	194	1	1384336
TREATMENT	8	100	7	194	2	1384064
PATIENT	9	100	7	194	5	1385328
PHYSICIAN	10	100	7	194	1	1386856
SYMPTOM	11	100	7	194	2	1386376
VOTING	12	100	7	194	1	1387488
TREATMENT	13	100	7	194	2	1387256
SYMPTOM	14	100	7	194	4	1387256
TREATMENT	15	100	7	194	2	1387256
VOTING	16	100	7	194	2	1388336
VOTING	17	100	7	194	1	1389208
VOTING	18	100	7	194	1	1390064
VOTING	19	100	7	194	1	1390824
PHYSICIAN	20	100	7	194	0	1392368
SYMPTOM	21	100	7	194	5	1391856
PATIENT	22	100	7	194	7	1392968
SYMPTOM	23	100	7	194	3	1392696
TREATMENT	24	100	7	194	3	1392696
TREATMENT	25	100	7	194	3	1392696
SYMPTOM	26	100	7	194	4	1392768
VOTING	27	100	7	194	2	1393776
PATIENT	28	100	7	194	7	1394584
SYMPTOM	29	100	7	194	2	1394368
SYMPTOM	30	100	7	194	3	1392696
VOTING	31	100	7	194	1	1393776
VOTING	32	100	7	194	1	1394472
VOTING	33	100	7	194	1	1394104
SYMPTOM	34	100	7	194	3	1394720
PATIENT	35	100	7	194	8	1394920
VOTING	36	100	7	194	1	1395856
SYMPTOM	37	100	7	194	3	1395584
PHYSICIAN	38	100	7	194	0	1397400
PHYSICIAN	39	100	7	194	1	1398704
PHYSICIAN	40	100	7	194	1	1400008
PATIENT	41	100	7	194	11	1400608
PATIENT	42	100	7	194	10	1401416
SYMPTOM	43	100	7	194	2	1401272
TREATMENT	44	100	7	194	2	1399528
SYMPTOM	45	100	7	194	4	1399528
PHYSICIAN	46	100	7	194	0	1401344
SYMPTOM	47	100	7	194	5	1400832
SYMPTOM	48	100	7	194	2	1400832
PHYSICIAN	49	100	7	194	1	1402648
PHYSICIAN	50	100	7	194	0	1403952
PHYSICIAN	51	100	7	194	1	1405256
VOTING	52	100	7	194	1	1405824
SYMPTOM	53	100	7	194	3	1405624
TREATMENT	54	100	7	194	4	1405552
TREATMENT	55	100	7	194	2	1405552
VOTING	56	100	7	194	2	1406632
PATIENT	57	100	7	194	5	1406600
TREATMENT	58	100	7	194	2	1406328
TREATMENT	59	100	7	194	3	1406328
VOTING	60	100	7	194	1	1407408
SYMPTOM	61	100	7	194	4	1407136
SYMPTOM	62	100	7	194	2	1407208
SYMPTOM	63	100	7	194	4	1407136
TREATMENT	64	100	7	194	3	1407136
PHYSICIAN	65	100	7	194	2	1408952
VOTING	66	100	7	194	1	1409520
VOTING	67	100	7	194	1	1410328
VOTING	68	100	7	194	1	1411136
PATIENT	69	100	7	194	8	1411944
TREATMENT	70	100	7	194	2	1411672
PATIENT	71	100	7	194	6	1412800
SYMPTOM	72	100	7	194	3	1412536
VOTING	73	100	7	194	1	1411944
SYMPTOM	74	100	7	194	3	1411672
VOTING	75	100	7	194	1	1413008
PATIENT	76	100	7	194	7	1413008
TREATMENT	77	100	7	194	2	1412736
PHYSICIAN	78	100	7	194	1	1414552
SYMPTOM	79	100	7	194	3	1414040
PATIENT	80	100	7	194	10	1415200
VOTING	81	100	7	194	1	1415960
PATIENT	82	100	7	194	9	1416736
PATIENT	83	100	7	194	10	1417632
SYMPTOM	84	100	7	194	6	1414880
TREATMENT	85	100	7	194	2	1414880
VOTING	86	100	7	194	1	1415960
PATIENT	87	100	7	194	9	1416736
TREATMENT	88	100	7	194	5	1416536
PHYSICIAN	89	100	7	194	1	1418280
PATIENT	90	100	7	194	7	1418848
SYMPTOM	91	100	7	194	3	1418632
PHYSICIAN	92	100	7	194	2	1418776
SYMPTOM	93	100	7	194	3	1418264
PATIENT	94	100	7	194	9	1418536
TREATMENT	95	100	7	194	3	1418264
TREATMENT	96	100	7	194	4	1418264
SYMPTOM	97	100	7	194	2	1418336
PATIENT	98	100	7	194	5	1419344
TREATMENT	99	100	7	194	4	1419072
SYMPTOM	0	100	7	194	3	1419040
PATIENT	1	100	8	232	6	1423264
SYMPTOM	2	100	8	232	3	1423992
PATIENT	3	100	8	232	6	1422592
TREATMENT	4	100	8	232	2	1422416
SYMPTOM	5	100	8	232	5	1422416
TREATMENT	6	100	8	232	6	1422416
PHYSICIAN	7	100	8	232	1	1425112
VOTING	8	100	8	232	3	1425712
TREATMENT	9	100	8	232	2	1425432
PHYSICIAN	10	100	8	232	2	1427352
TREATMENT	11	100	8	232	3	1426800
PHYSICIAN	12	100	8	232	1	1428616
SYMPTOM	13	100	8	232	4	1428136
PHYSICIAN	14	100	8	232	0	1429984
VOTING	15	100	8	232	1	1430584
TREATMENT	16	100	8	232	3	1430320
TREATMENT	17	100	8	232	2	1430320
PHYSICIAN	18	100	8	232	1	1432136
PHYSICIAN	19	100	8	232	1	1433440
PHYSICIAN	20	100	8	232	1	1434904
TREATMENT	21	100	8	232	3	1434296
PATIENT	22	100	8	232	5	1435408
VOTING	23	100	8	232	1	1436216
PHYSICIAN	24	100	8	232	1	1437760
SYMPTOM	25	100	8	232	5	1437544
PATIENT	26	100	8	232	13	1438656
PHYSICIAN	27	100	8	232	1	1440256
SYMPTOM	28	100	8	232	4	1438144
PATIENT	29	100	8	232	5	1438312
PATIENT	30	100	8	232	5	1439120
TREATMENT	31	100	8	232	5	1438848
PATIENT	32	100	8	232	8	1439928
SYMPTOM	33	100	8	232	2	1439712
PHYSICIAN	34	100	8	232	2	1439856
PHYSICIAN	35	100	8	232	0	1441160
PHYSICIAN	36	100	8	232	1	1442464
VOTING	37	100	8	232	1	1443080
SYMPTOM	38	100	8	232	2	1442760
VOTING	39	100	8	232	2	1443968
PHYSICIAN	40	100	8	232	1	1445512
VOTING	41	100	8	232	1	1446080
PATIENT	42	100	8	232	7	1446080
VOTING	43	100	8	232	1	1446888
PHYSICIAN	44	100	8	232	2	1448432
VOTING	45	100	8	232	1	1449000
SYMPTOM	46	100	8	232	3	1448800
PATIENT	47	100	8	232	7	1449808
TREATMENT	48	100	8	232	6	1449536
PATIENT	49	100	8	232	8	1450616
VOTING	50	100	8	232	1	1450664
PHYSICIAN	51	100	8	232	0	1451352
TREATMENT	52	100	8	232	2	1450840
PATIENT	53	100	8	232	8	1451112
PATIENT	54	100	8	232	10	1451952
PATIENT	55	100	8	232	11	1452808
VOTING	56	100	8	232	2	1452808
VOTING	57	100	8	232	4	1452760
PATIENT	58	100	8	232	7	1452728
VOTING	59	100	8	232	3	1453536
TREATMENT	60	100	8	232	5	1453264
PATIENT	61	100	8	232	9	1454344
TREATMENT	62	100	8	232	4	1454072
SYMPTOM	63	100	8	232	4	1454144
PATIENT	64	100	8	232	8	1455152
TREATMENT	65	100	8	232	2	1454936
PATIENT	66	100	8	232	11	1453568
PATIENT	67	100	8	232	6	1454344
SYMPTOM	68	100	8	232	2	1454072
VOTING	69	100	8	232	1	1455152
SYMPTOM	70	100	8	232	2	1454880
